Year,Quarter,Month,Full Date,Category,Sub Category,Customer Age Group,Customer Gender,Customer Country,Sales Territory,Revenue,Number Of Orders
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 32-39,M,USA,All,395582.3025,6594
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 32-39,F,USA,All,265455.2747,4425
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 40-49,M,USA,All,128460.8695,2142
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 40-49,F,USA,All,284548.3295,4743
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 50-59,M,USA,All,155319.8955,2589
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 50-59,F,USA,All,100751.522,1680
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 60 or above,M,USA,All,479.6022,8
2015,2015-4,2015-11,11/30/2015,Movies & Music,All,Age 60 or above,F,USA,All,54629.96385,911
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 24 or less,M,USA,All,84507.09498,1409
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 24 or less,F,USA,All,90127.64376,1503
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 25-31,M,USA,All,163323.4087,2723
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 25-31,F,USA,All,429304.6034,7156
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 32-39,M,USA,All,77077.5159,1285
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 32-39,F,USA,All,340716.5146,5679
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 40-49,M,USA,All,214895.8974,3582
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 40-49,F,USA,All,15052.09167,251
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 50-59,M,USA,All,302055.4268,5035
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 50-59,F,USA,All,237117.5095,3952
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 60 or above,M,USA,All,177596.0995,2960
2015,2015-4,2015-12,12/1/2015,Movies & Music,All,Age 60 or above,F,USA,All,130879.3294,2182
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 24 or less,M,USA,All,79190.8425,1320
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 24 or less,F,USA,All,123337.0585,2056
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 25-31,M,USA,All,43758.31075,730
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 25-31,F,USA,All,40795.50745,680
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 32-39,M,USA,All,339795.4483,5664
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 32-39,F,USA,All,300221.3676,5004
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 40-49,M,USA,All,322330.8627,5373
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 40-49,F,USA,All,370546.2545,6176
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 50-59,M,USA,All,79016.8995,1317
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 50-59,F,USA,All,214470.3157,3575
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 60 or above,M,USA,All,189372.8606,3157
2015,2015-4,2015-12,12/2/2015,Movies & Music,All,Age 60 or above,F,USA,All,119150.1119,1986
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 24 or less,M,USA,All,181323.6071,3023
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 24 or less,F,USA,All,118682.6256,1979
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 25-31,M,USA,All,15777.63534,263
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 25-31,F,USA,All,300550.1407,5010
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 32-39,M,USA,All,156161.2437,2603
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 32-39,F,USA,All,252599.1237,4210
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 40-49,M,USA,All,76422.25206,1274
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 40-49,F,USA,All,245027.7869,4084
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 50-59,M,USA,All,281734.9285,4696
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 50-59,F,USA,All,280766.2415,4680
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 60 or above,M,USA,All,105776.9713,1763
2015,2015-4,2015-12,12/3/2015,Movies & Music,All,Age 60 or above,F,USA,All,45084.87445,752
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 24 or less,M,USA,All,59663.89044,995
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 24 or less,F,USA,All,108737.572,1813
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 25-31,M,USA,All,139387.5468,2324
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 25-31,F,USA,All,475651.2218,7928
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 32-39,M,USA,All,265795.7071,4430
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 32-39,F,USA,All,181535.6543,3026
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 40-49,M,USA,All,263448.7109,4391
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 40-49,F,USA,All,38289.94785,639
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 50-59,M,USA,All,115034.6852,1918
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 50-59,F,USA,All,307959.4807,5133
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 60 or above,M,USA,All,109983.0963,1834
2015,2015-4,2015-12,12/4/2015,Movies & Music,All,Age 60 or above,F,USA,All,29529.6694,493
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 24 or less,M,USA,All,176834.9629,2948
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 24 or less,F,USA,All,53067.34356,885
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 25-31,M,USA,All,243975.1206,4067
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 25-31,F,USA,All,49375.61283,823
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 32-39,M,USA,All,400136.0902,6669
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 32-39,F,USA,All,171888.7786,2865
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 40-49,M,USA,All,119625.9095,1994
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 40-49,F,USA,All,158008.8718,2634
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 50-59,M,USA,All,275035.5935,4584
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 50-59,F,USA,All,252998.8115,4217
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 60 or above,M,USA,All,116722.7677,1946
2015,2015-4,2015-12,12/5/2015,Movies & Music,All,Age 60 or above,F,USA,All,207307.6968,3456
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 24 or less,M,USA,All,86083.9749,1435
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 24 or less,F,USA,All,144833.6551,2414
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 25-31,M,USA,All,368113.6755,6136
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 25-31,F,USA,All,316708.5499,5279
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 32-39,M,USA,All,290115.8029,4836
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 32-39,F,USA,All,106818.3116,1781
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 40-49,M,USA,All,322129.962,5369
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 40-49,F,USA,All,21684.44124,362
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 50-59,M,USA,All,129512.2637,2159
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 50-59,F,USA,All,274993.7825,4584
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 60 or above,M,USA,All,107371.8723,1790
2015,2015-4,2015-12,12/6/2015,Movies & Music,All,Age 60 or above,F,USA,All,92241.2876,1538
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 24 or less,M,USA,All,32130.75096,536
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 24 or less,F,USA,All,19711.21152,329
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 25-31,M,USA,All,414169.0441,6903
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 25-31,F,USA,All,94794.93562,1580
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 32-39,M,USA,All,154429.0286,2574
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 32-39,F,USA,All,313295.983,5222
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 40-49,M,USA,All,236646.3815,3945
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 40-49,F,USA,All,315311.8469,5256
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 50-59,M,USA,All,148130.9734,2469
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 50-59,F,USA,All,308260.3293,5138
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 60 or above,M,USA,All,162139.0309,2703
2015,2015-4,2015-12,12/7/2015,Movies & Music,All,Age 60 or above,F,USA,All,14520.70235,243
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 24 or less,M,USA,All,134518.2069,2242
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 24 or less,F,USA,All,129041.8853,2151
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 25-31,M,USA,All,253667.1572,4228
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 25-31,F,USA,All,79270.32306,1322
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 32-39,M,USA,All,112989.9001,1884
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 32-39,F,USA,All,87969.3584,1467
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 40-49,M,USA,All,157547.4793,2626
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 40-49,F,USA,All,271254.6906,4521
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 50-59,M,USA,All,155394.2082,2590
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 50-59,F,USA,All,153010.4846,2551
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 60 or above,M,USA,All,205904.1369,3432
2015,2015-4,2015-12,12/8/2015,Movies & Music,All,Age 60 or above,F,USA,All,79462.6371,1325
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 24 or less,M,USA,All,160517.9982,2676
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 24 or less,F,USA,All,21278.55051,355
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 25-31,M,USA,All,111159.5886,1853
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 25-31,F,USA,All,355138.4646,5919
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 32-39,M,USA,All,253694.5425,4229
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 32-39,F,USA,All,208257.4445,3471
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 40-49,M,USA,All,283175.7154,4720
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 40-49,F,USA,All,202856.3485,3381
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 50-59,M,USA,All,235525.2538,3926
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 50-59,F,USA,All,130506.3525,2176
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 60 or above,M,USA,All,136508.7364,2276
2015,2015-4,2015-12,12/9/2015,Movies & Music,All,Age 60 or above,F,USA,All,29438.08928,491
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 24 or less,M,USA,All,177112.8881,2952
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 24 or less,F,USA,All,142213.3801,2371
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 25-31,M,USA,All,74581.78973,1244
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 25-31,F,USA,All,486904.2021,8116
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 32-39,M,USA,All,209031.7257,3484
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 32-39,F,USA,All,350365.9541,5840
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 40-49,M,USA,All,197970.9508,3300
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 40-49,F,USA,All,67578.93293,1127
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 50-59,M,USA,All,309113.069,5152
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 50-59,F,USA,All,190116.0148,3169
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 60 or above,M,USA,All,131530.4916,2193
2015,2015-4,2015-12,12/10/2015,Movies & Music,All,Age 60 or above,F,USA,All,46354.0091,773
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 24 or less,M,USA,All,222362.3853,3707
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 24 or less,F,USA,All,232423.805,3874
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 25-31,M,USA,All,118950.2663,1983
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 25-31,F,USA,All,56768.4731,947
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 32-39,M,USA,All,116233.4959,1938
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 32-39,F,USA,All,194727.2679,3246
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 40-49,M,USA,All,91906.96093,1532
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 40-49,F,USA,All,279539.548,4659
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 50-59,M,USA,All,246676.6889,4112
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 50-59,F,USA,All,332767.3764,5547
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 60 or above,M,USA,All,72266.26216,1205
2015,2015-4,2015-12,12/11/2015,Movies & Music,All,Age 60 or above,F,USA,All,8407.154569,141
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 24 or less,M,USA,All,112934.9997,1883
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 24 or less,F,USA,All,104723.9874,1746
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 25-31,M,USA,All,371727.6783,6196
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 25-31,F,USA,All,201588.8553,3360
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 32-39,M,USA,All,190684.4124,3179
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 32-39,F,USA,All,189019.6234,3151
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 40-49,M,USA,All,8345.419286,140
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 40-49,F,USA,All,296849.2992,4948
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 50-59,M,USA,All,191241.2051,3188
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 50-59,F,USA,All,161562.4799,2693
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 60 or above,M,USA,All,73449.35791,1225
2015,2015-4,2015-12,12/12/2015,Movies & Music,All,Age 60 or above,F,USA,All,13988.07026,234
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 24 or less,M,USA,All,2994.839568,50
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 24 or less,F,USA,All,179041.4632,2985
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 25-31,M,USA,All,247929.5778,4133
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 25-31,F,USA,All,44732.06818,746
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 32-39,M,USA,All,383066.6818,6385
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 32-39,F,USA,All,406035.7274,6768
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 40-49,M,USA,All,300927.0147,5016
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 40-49,F,USA,All,266915.9894,4449
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 50-59,M,USA,All,177053.2231,2951
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 50-59,F,USA,All,212478.7112,3542
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 60 or above,M,USA,All,65790.44623,1097
2015,2015-4,2015-12,12/13/2015,Movies & Music,All,Age 60 or above,F,USA,All,186894.5355,3115
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 24 or less,M,USA,All,27701.05928,462
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 24 or less,F,USA,All,19771.99217,330
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 25-31,M,USA,All,67750.83156,1130
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 25-31,F,USA,All,259902.2892,4332
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 32-39,M,USA,All,102154.1754,1703
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 32-39,F,USA,All,270474.8222,4508
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 40-49,M,USA,All,3306.780288,56
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 40-49,F,USA,All,338092.8284,5635
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 50-59,M,USA,All,13682.60561,229
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 50-59,F,USA,All,311732.0756,5196
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 60 or above,M,USA,All,86165.68918,1437
2015,2015-4,2015-12,12/14/2015,Movies & Music,All,Age 60 or above,F,USA,All,81490.97947,1359
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 24 or less,M,USA,All,28450.22242,475
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 24 or less,F,USA,All,240318.5233,4006
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 25-31,M,USA,All,29564.43502,493
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 25-31,F,USA,All,180242.6718,3005
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 32-39,M,USA,All,76736.56704,1279
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 32-39,F,USA,All,217546.3144,3626
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 40-49,M,USA,All,285739.5844,4763
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 40-49,F,USA,All,3216.021883,54
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 50-59,M,USA,All,152161.9591,2537
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 50-59,F,USA,All,157356.8733,2623
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 60 or above,M,USA,All,4549.39632,76
2015,2015-4,2015-12,12/15/2015,Movies & Music,All,Age 60 or above,F,USA,All,188965.8211,3150
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 24 or less,M,USA,All,309414.6899,5157
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 24 or less,F,USA,All,192227.3365,3204
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 25-31,M,USA,All,434103.0492,7236
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 25-31,F,USA,All,129217.3551,2154
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 32-39,M,USA,All,281453.6151,4691
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 32-39,F,USA,All,182565.8953,3043
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 40-49,M,USA,All,366107.2177,6102
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 40-49,F,USA,All,463763.9551,7730
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 50-59,M,USA,All,241809.0983,4031
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 50-59,F,USA,All,340542.0166,5676
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 60 or above,M,USA,All,79710.05511,1329
2015,2015-4,2015-12,12/16/2015,Movies & Music,All,Age 60 or above,F,USA,All,243427.5274,4058
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 24 or less,M,USA,All,225772.3705,3763
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 24 or less,F,USA,All,130227.368,2171
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 25-31,M,USA,All,423846.5742,7065
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 25-31,F,USA,All,450825.6694,7514
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 32-39,M,USA,All,367954.4635,6133
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 32-39,F,USA,All,26481.52955,442
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 40-49,M,USA,All,170758.7816,2846
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 40-49,F,USA,All,290301.8756,4839
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 50-59,M,USA,All,282760.8908,4713
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 50-59,F,USA,All,53570.33903,893
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 60 or above,M,USA,All,133329.6948,2223
2015,2015-4,2015-12,12/17/2015,Movies & Music,All,Age 60 or above,F,USA,All,205277.9181,3422
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 24 or less,M,USA,All,137627.9568,2294
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 24 or less,F,USA,All,76280.54742,1272
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 25-31,M,USA,All,94314.20653,1572
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 25-31,F,USA,All,88203.61776,1471
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 32-39,M,USA,All,211545.0967,3526
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 32-39,F,USA,All,8619.73875,144
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 40-49,M,USA,All,144246.8343,2405
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 40-49,F,USA,All,174963.1492,2917
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 50-59,M,USA,All,311636.0436,5194
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 50-59,F,USA,All,187048.1739,3118
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 60 or above,M,USA,All,120564.1778,2010
2015,2015-4,2015-12,12/18/2015,Movies & Music,All,Age 60 or above,F,USA,All,82142.8279,1370
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 24 or less,M,USA,All,185035.8369,3084
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 24 or less,F,USA,All,175618.7937,2927
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 25-31,M,USA,All,120572.6173,2010
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 25-31,F,USA,All,117661.389,1962
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 32-39,M,USA,All,452767.6145,7547
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 32-39,F,USA,All,339665.5433,5662
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 40-49,M,USA,All,250253.6784,4171
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 40-49,F,USA,All,18058.06891,301
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 50-59,M,USA,All,117181.2658,1954
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 50-59,F,USA,All,22532.35554,376
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 60 or above,M,USA,All,102627.5221,1711
2015,2015-4,2015-12,12/19/2015,Movies & Music,All,Age 60 or above,F,USA,All,74619.6689,1244
2015,2015-4,2015-12,12/20/2015,Movies & Music,All,Age 24 or less,M,USA,All,173574.1834,2893
2015,2015-4,2015-12,12/20/2015,Movies & Music,All,Age 24 or less,F,USA,All,111242.8906,1855
